History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Branded clothing,Age,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats,BMI,music,movie,fitness,expenditure
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,57.0,60.0,1.0,20.0
1.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,19.0,37.0,0.16666666666666666,14.0
3.0,2.0,4.0,3.0,1.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,59.0,43.0,0.5,16.0
3.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,49.0,40.0,0.375,12.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,2.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,4.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,65.0,60.0,0.25,20.0
4.0,3.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,2.0,5.0,4.0,5.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,43.0,36.0,1.0,14.0
3.0,4.0,2.0,2.0,2.0,5.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,3.0,4.0,1.0,1.0,5.0,1.0,5.0,5.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,4.0,1.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,57.0,43.0,1.0,25.0
5.0,3.0,5.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,61.0,52.0,1.25,18.0
2.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,56.0,40.0,0.5,15.0
2.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,5.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,5.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,37.0,35.0,0.75,20.0
5.0,5.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0,3.0,5.0,3.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,2.0,1.0,5.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,3.0,5.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,62.0,40.0,2.5,23.0
5.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,1.0,2.0,3.0,1.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,5.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,5.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,54.0,47.0,1.0,18.0
5.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,5.0,2.0,2.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,3.0,1.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,45.0,38.0,2.0,9.0
2.0,5.0,1.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,2.0,4.0,5.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,5.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,74.0,51.0,1.5,18.0
5.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,1.0,5.0,1.0,3.0,3.0,3.0,4.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,63.0,60.0,0.6666666666666666,25.0
4.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,5.0,2.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,5.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,57.0,41.0,2.0,16.0
5.0,3.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,4.0,1.0,5.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,2.0,5.0,2.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,59.0,41.0,1.0,15.0
4.0,2.0,4.0,2.0,2.0,5.0,1.0,2.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,5.0,2.0,3.0,5.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,5.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,63.0,45.0,0.75,16.0
5.0,4.0,5.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,4.0,2.0,3.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,3.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,5.0,5.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,52.0,47.0,0.25,23.0
2.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,5.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,3.0,5.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,53.0,36.0,1.0,16.0
3.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,5.0,3.0,2.0,5.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,5.0,3.0,5.0,4.0,1.0,3.0,5.0,3.0,2.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,1.0,4.0,2.0,5.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,61.0,43.0,0.6666666666666666,23.0
3.0,4.0,1.0,3.0,4.0,4.0,2.0,1.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,1.0,5.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,58.0,47.0,1.3333333333333333,8.0
3.0,5.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,1.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,51.0,35.0,1.0,16.0
4.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,5.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,5.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,3.0,51.0,37.0,0.6666666666666666,20.0
3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,1.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,5.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,5.0,56.0,45.0,0.6666666666666666,16.0
2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,5.0,2.0,5.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,37.0,43.0,1.0,16.0
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,59.0,36.0,0.25,25.0
3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,4.0,61.0,39.0,0.75,19.0
2.0,2.0,3.0,2.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,3.0,5.0,3.0,5.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,45.0,44.0,0.5,21.0
